uid,title,summary,type,color,start,end,location,link
schedule-request-2733446-occurrence-6637499,2733446 - All Sports Booster Club Basketball Tournament,2733446 - All Sports Booster Club Basketball Tournament,School Activity,#0eed3f,2026-02-01 9:00 AM,2026-02-01 11:00 AM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2733446/occurrences/6637499
schedule-request-2733447-occurrence-6637500,2733447 - All Sports Booster Club Basketball Tournament,2733447 - All Sports Booster Club Basketball Tournament,School Activity,#0eed3f,2026-02-01 9:00 AM,2026-02-01 11:00 AM,"47 College St. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2733447/occurrences/6637500
schedule-request-2733448-occurrence-6637501,2733448 - All Sports Booster Club Basketball Tournament,2733448 - All Sports Booster Club Basketball Tournament,School Activity,#0eed3f,2026-02-01 9:00 AM,2026-02-01 11:00 AM,"7 Elm St. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2733448/occurrences/6637501
schedule-request-2733449-occurrence-6637502,2733449 - All Sports Booster Club Basketball Tournament,2733449 - All Sports Booster Club Basketball Tournament,School Activity,#0eed3f,2026-02-07 9:00 AM,2026-02-07 11:00 AM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2733449/occurrences/6637502
schedule-request-2733450-occurrence-6637503,2733450 - All Sports Booster Club Basketball Tournament,2733450 - All Sports Booster Club Basketball Tournament,School Activity,#0eed3f,2026-02-07 9:00 AM,2026-02-07 11:00 AM,"47 College St. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2733450/occurrences/6637503
schedule-request-2733451-occurrence-6637504,2733451 - All Sports Booster Club Basketball Tournament,2733451 - All Sports Booster Club Basketball Tournament,School Activity,#0eed3f,2026-02-07 9:00 AM,2026-02-07 11:00 AM,"7 Elm St. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2733451/occurrences/6637504
schedule-request-2733452-occurrence-6637505,2733452 - All Sports Booster Club Basketball Tournament,2733452 - All Sports Booster Club Basketball Tournament,School Activity,#0eed3f,2026-02-08 9:00 AM,2026-02-08 11:00 AM,"47 College St. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2733452/occurrences/6637505
schedule-request-2733453-occurrence-6637506,2733453 - All Sports Booster Club Basketball Tournament,2733453 - All Sports Booster Club Basketball Tournament,School Activity,#0eed3f,2026-02-08 9:00 AM,2026-02-08 11:00 AM,"7 Elm St. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2733453/occurrences/6637506
schedule-request-2850245-occurrence-6936545,2850245 - Junior High Band Concert,2850245 - Junior High Band Concert,School Activity,#0eed3f,2025-12-02 7:00 PM,2025-12-02 9:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2850245/occurrences/6936545
schedule-request-2850246-occurrence-6936546,2850246 - High School Band Concert,2850246 - High School Band Concert,School Activity,#0eed3f,2025-12-03 7:30 PM,2025-12-03 9:30 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2850246/occurrences/6936546
schedule-request-2850247-occurrence-6936547,2850247 - 5th & 6th Grade Choir Concert,2850247 - 5th & 6th Grade Choir Concert,School Activity,#0eed3f,2025-12-16 6:00 PM,2025-12-16 8:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2850247/occurrences/6936547
schedule-request-2850248-occurrence-6936548,2850248 - 5th & 6th Grade Band Concert,2850248 - 5th & 6th Grade Band Concert,School Activity,#0eed3f,2025-12-16 7:30 PM,2025-12-16 9:30 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2850248/occurrences/6936548
schedule-request-2850249-occurrence-6936549,2850249 - PSHS Band & Choir Concert,2850249 - PSHS Band & Choir Concert,School Activity,#0eed3f,2026-05-06 7:30 PM,2026-05-06 9:30 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2850249/occurrences/6936549
schedule-request-2850372-occurrence-6936813,2850372 - Jr. High Band/Choir Concert,2850372 - Jr. High Band/Choir Concert,School Activity,#0eed3f,2026-05-07 7:00 PM,2026-05-07 9:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2850372/occurrences/6936813
schedule-request-2850373-occurrence-6936814,2850373 - 5th & 6th Grade Choir Concert,2850373 - 5th & 6th Grade Choir Concert,School Activity,#0eed3f,2026-05-20 6:00 PM,2026-05-20 8:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2850373/occurrences/6936814
schedule-request-2850374-occurrence-6936815,2850374 - 5th & 6th Grade Band Concert,2850374 - 5th & 6th Grade Band Concert,School Activity,#0eed3f,2026-05-20 7:30 PM,2026-05-20 9:30 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2850374/occurrences/6936815
schedule-request-2851040-occurrence-6937883,2851040 - Speech Tournament,2851040 - Speech Tournament,School Activity,#0eed3f,2025-12-20 7:00 AM,2025-12-20 9:00 AM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2851040/occurrences/6937883
schedule-request-2867975-occurrence-6969483,2867975 - Time: TBA - MS Gym Closed,2867975 - Time: TBA - MS Gym Closed,School Activity,#0eed3f,2025-07-10 12:00 AM,2025-07-10 7:59 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2867975/occurrences/6969483
schedule-request-2867976-occurrence-6969484,2867976 - Time: TBA - MS Gym Closed,2867976 - Time: TBA - MS Gym Closed,School Activity,#0eed3f,2025-07-11 12:00 AM,2025-07-11 7:59 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2867976/occurrences/6969484
schedule-request-2867977-occurrence-6969485,2867977 - Time: TBA - MS Gym Closed,2867977 - Time: TBA - MS Gym Closed,School Activity,#0eed3f,2025-07-12 12:00 AM,2025-07-12 7:59 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2867977/occurrences/6969485
schedule-request-2867978-occurrence-6969486,2867978 - Time: TBA - MS Gym Closed,2867978 - Time: TBA - MS Gym Closed,School Activity,#0eed3f,2025-07-13 12:00 AM,2025-07-13 7:59 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2867978/occurrences/6969486
schedule-request-2867979-occurrence-6969487,2867979 - Time: TBA - MS Gym Closed,2867979 - Time: TBA - MS Gym Closed,School Activity,#0eed3f,2025-07-14 12:00 AM,2025-07-14 7:59 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2867979/occurrences/6969487
schedule-request-2867980-occurrence-6969488,2867980 - Time: TBA - MS Gym Closed,2867980 - Time: TBA - MS Gym Closed,School Activity,#0eed3f,2025-07-15 12:00 AM,2025-07-15 7:59 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2867980/occurrences/6969488
schedule-request-2867981-occurrence-6969489,2867981 - Time: TBA - MS Gym Closed,2867981 - Time: TBA - MS Gym Closed,School Activity,#0eed3f,2025-07-16 12:00 AM,2025-07-16 7:59 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2867981/occurrences/6969489
schedule-request-2867982-occurrence-6969490,2867982 - Time: TBA - MS Gym Closed,2867982 - Time: TBA - MS Gym Closed,School Activity,#0eed3f,2025-07-17 12:00 AM,2025-07-17 7:59 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2867982/occurrences/6969490
schedule-request-2867983-occurrence-6969491,2867983 - Time: TBA - MS Gym Closed,2867983 - Time: TBA - MS Gym Closed,School Activity,#0eed3f,2025-07-18 12:00 AM,2025-07-18 7:59 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2867983/occurrences/6969491
schedule-request-2867984-occurrence-6969492,2867984 - Time: TBA - MS Gym Closed,2867984 - Time: TBA - MS Gym Closed,School Activity,#0eed3f,2025-07-19 12:00 AM,2025-07-19 7:59 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2867984/occurrences/6969492
schedule-request-2867985-occurrence-6969493,2867985 - Time: TBA - MS Gym Closed,2867985 - Time: TBA - MS Gym Closed,School Activity,#0eed3f,2025-07-20 12:00 AM,2025-07-20 7:59 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2867985/occurrences/6969493
schedule-request-2870053-occurrence-6973930,2870053 - Band Mattress Fundraiser,2870053 - Band Mattress Fundraiser,School Activity,#0eed3f,2025-10-18 10:00 AM,2025-10-18 12:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2870053/occurrences/6973930
schedule-request-2870145-occurrence-6974587,2870145 - Time: TBA - Stadium Scoreboard Install,2870145 - Time: TBA - Stadium Scoreboard Install,School Activity,#0eed3f,2025-07-21 12:00 AM,2025-07-21 7:59 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2870145/occurrences/6974587
schedule-request-2870146-occurrence-6974588,2870146 - Time: TBA - Stadium Training Day,2870146 - Time: TBA - Stadium Training Day,School Activity,#0eed3f,2025-07-25 12:00 AM,2025-07-25 7:59 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2870146/occurrences/6974588
schedule-request-2877140-occurrence-6991693,2877140 - 8th grade D.C. Trip,2877140 - 8th grade D.C. Trip,School Activity,#0eed3f,2026-05-20 7:00 AM,2026-05-20 9:00 AM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2877140/occurrences/6991693
schedule-request-2877141-occurrence-6991694,2877141 - 8th grade D.C. Trip,2877141 - 8th grade D.C. Trip,School Activity,#0eed3f,2026-05-21 7:00 AM,2026-05-21 9:00 AM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2877141/occurrences/6991694
schedule-request-2877142-occurrence-6991695,2877142 - 8th grade D.C. Trip,2877142 - 8th grade D.C. Trip,School Activity,#0eed3f,2026-05-22 7:00 AM,2026-05-22 9:00 AM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2877142/occurrences/6991695
schedule-request-2885102-occurrence-7014335,2885102 - Underclassmen Pictures,2885102 - Underclassmen Pictures,School Activity,#0eed3f,2025-10-01 7:15 AM,2025-10-01 9:15 AM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2885102/occurrences/7014335
schedule-request-2905250-occurrence-7105090,2905250 - Financial Aid Night,2905250 - Financial Aid Night,School Activity,#0eed3f,2025-10-09 7:00 PM,2025-10-09 9:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2905250/occurrences/7105090
schedule-request-2937533-occurrence-7149944,"2937533 - Fall Parent Meeting for Washington\, DC trip","2937533 - Fall Parent Meeting for Washington\, DC trip",School Activity,#0eed3f,2025-09-16 7:00 PM,2025-09-16 9:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2937533/occurrences/7149944
schedule-request-2937534-occurrence-7149945,2937534 - DC Trip Parent Pre - Departure meeting,2937534 - DC Trip Parent Pre - Departure meeting,School Activity,#0eed3f,2026-05-04 7:00 PM,2026-05-04 9:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2937534/occurrences/7149945
schedule-request-2961876-occurrence-7207284,2961876 - Homecoming Dance,2961876 - Homecoming Dance,School Activity,#0eed3f,2025-09-27 6:30 PM,2025-09-27 8:30 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2961876/occurrences/7207284
schedule-request-2961877-occurrence-7207285,2961877 - Senior class picture,2961877 - Senior class picture,School Activity,#0eed3f,2025-10-29 7:15 AM,2025-10-29 9:15 AM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2961877/occurrences/7207285
schedule-request-2961878-occurrence-7207286,2961878 - Prom at Vineyards at Pine Lake,2961878 - Prom at Vineyards at Pine Lake,School Activity,#0eed3f,2026-05-01 7:00 PM,2026-05-01 9:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2961878/occurrences/7207286
schedule-request-2961879-occurrence-7207287,2961879 - Senior Breakfast,2961879 - Senior Breakfast,School Activity,#0eed3f,2026-05-29 7:45 AM,2026-05-29 9:45 AM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2961879/occurrences/7207287
schedule-request-2961880-occurrence-7207288,2961880 - Senior Awards / Scholarships,2961880 - Senior Awards / Scholarships,School Activity,#0eed3f,2026-05-29 8:30 AM,2026-05-29 10:30 AM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2961880/occurrences/7207288
schedule-request-2961881-occurrence-7207289,2961881 - Graduation Practice,2961881 - Graduation Practice,School Activity,#0eed3f,2026-05-29 11:30 AM,2026-05-29 1:30 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2961881/occurrences/7207289
schedule-request-2961896-occurrence-7207394,2961896 - Graduation,2961896 - Graduation,School Activity,#0eed3f,2026-05-30 6:00 PM,2026-05-30 8:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2961896/occurrences/7207394
schedule-request-2964171-occurrence-7214499,2964171 - Senior Banner Pictures for Fall Sports,2964171 - Senior Banner Pictures for Fall Sports,School Activity,#0eed3f,2025-08-08 1:00 PM,2025-08-08 3:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2964171/occurrences/7214499
schedule-request-2978792-occurrence-7258217,2978792 - Boys Soccer Banquet,2978792 - Boys Soccer Banquet,School Activity,#0eed3f,2025-11-11 6:00 PM,2025-11-11 8:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2978792/occurrences/7258217
schedule-request-2980683-occurrence-7268139,2980683 - All Sports Boosters Meeting,2980683 - All Sports Boosters Meeting,School Activity,#0eed3f,2025-08-11 6:00 PM,2025-08-11 8:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2980683/occurrences/7268139
schedule-request-2985796-occurrence-7287590,2985796 - Fall Musical Informational Meeting,2985796 - Fall Musical Informational Meeting,School Activity,#0eed3f,2025-09-02 6:00 PM,2025-09-02 8:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2985796/occurrences/7287590
schedule-request-2986643-occurrence-7289549,2986643 - Fall Musical Workshop,2986643 - Fall Musical Workshop,School Activity,#0eed3f,2025-09-03 6:00 PM,2025-09-03 8:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2986643/occurrences/7289549
schedule-request-2986644-occurrence-7289550,2986644 - Fall Musical Workshop,2986644 - Fall Musical Workshop,School Activity,#0eed3f,2025-09-04 6:00 PM,2025-09-04 8:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2986644/occurrences/7289550
schedule-request-2986645-occurrence-7289551,2986645 - Fall Musical Tryouts,2986645 - Fall Musical Tryouts,School Activity,#0eed3f,2025-09-06 11:00 AM,2025-09-06 1:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2986645/occurrences/7289551
schedule-request-2986797-occurrence-7290172,2986797 - Winter Basketball All League Voting,2986797 - Winter Basketball All League Voting,School Activity,#0eed3f,2026-02-15 12:00 PM,2026-02-15 2:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2986797/occurrences/7290172
schedule-request-2987085-occurrence-7290655,2987085 - Poland Players Rehearsal,2987085 - Poland Players Rehearsal,School Activity,#0eed3f,2025-09-08 2:30 PM,2025-09-08 4:30 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2987085/occurrences/7290655
schedule-request-2987086-occurrence-7290656,2987086 - Poland Players Rehearsal,2987086 - Poland Players Rehearsal,School Activity,#0eed3f,2025-09-09 6:00 PM,2025-09-09 8:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2987086/occurrences/7290656
schedule-request-2987087-occurrence-7290657,2987087 - Poland Players Rehearsal,2987087 - Poland Players Rehearsal,School Activity,#0eed3f,2025-09-10 2:30 PM,2025-09-10 4:30 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2987087/occurrences/7290657
schedule-request-2987088-occurrence-7290658,2987088 - Poland Players Rehearsal,2987088 - Poland Players Rehearsal,School Activity,#0eed3f,2025-09-11 6:00 PM,2025-09-11 8:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2987088/occurrences/7290658
schedule-request-2987089-occurrence-7290659,2987089 - Poland Players Rehearsal,2987089 - Poland Players Rehearsal,School Activity,#0eed3f,2025-09-12 2:30 PM,2025-09-12 4:30 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2987089/occurrences/7290659
schedule-request-2987090-occurrence-7290660,2987090 - Poland Players Rehearsal,2987090 - Poland Players Rehearsal,School Activity,#0eed3f,2025-09-13 11:00 AM,2025-09-13 1:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2987090/occurrences/7290660
schedule-request-2987091-occurrence-7290661,2987091 - Poland Players Rehearsal,2987091 - Poland Players Rehearsal,School Activity,#0eed3f,2025-09-15 2:30 PM,2025-09-15 4:30 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2987091/occurrences/7290661
schedule-request-2987092-occurrence-7290662,2987092 - Poland Players Rehearsal,2987092 - Poland Players Rehearsal,School Activity,#0eed3f,2025-09-17 2:30 PM,2025-09-17 4:30 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2987092/occurrences/7290662
schedule-request-2987093-occurrence-7290663,2987093 - Poland Players Rehearsal,2987093 - Poland Players Rehearsal,School Activity,#0eed3f,2025-09-18 6:00 PM,2025-09-18 8:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2987093/occurrences/7290663
schedule-request-2987094-occurrence-7290664,2987094 - Poland Players Rehearsal,2987094 - Poland Players Rehearsal,School Activity,#0eed3f,2025-09-19 2:30 PM,2025-09-19 4:30 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2987094/occurrences/7290664
schedule-request-2987095-occurrence-7290665,2987095 - Poland Players Rehearsal,2987095 - Poland Players Rehearsal,School Activity,#0eed3f,2025-09-20 11:00 AM,2025-09-20 1:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2987095/occurrences/7290665
schedule-request-2987096-occurrence-7290666,2987096 - Poland Players Rehearsal,2987096 - Poland Players Rehearsal,School Activity,#0eed3f,2025-09-22 2:30 PM,2025-09-22 4:30 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2987096/occurrences/7290666
schedule-request-2987097-occurrence-7290667,2987097 - Poland Players Rehearsal,2987097 - Poland Players Rehearsal,School Activity,#0eed3f,2025-09-23 6:00 PM,2025-09-23 8:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2987097/occurrences/7290667
schedule-request-2987098-occurrence-7290668,2987098 - Poland Players Rehearsal,2987098 - Poland Players Rehearsal,School Activity,#0eed3f,2025-09-24 2:30 PM,2025-09-24 4:30 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2987098/occurrences/7290668
schedule-request-2987099-occurrence-7290669,2987099 - Poland Players Rehearsal,2987099 - Poland Players Rehearsal,School Activity,#0eed3f,2025-09-25 6:00 PM,2025-09-25 8:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2987099/occurrences/7290669
schedule-request-2987100-occurrence-7290670,2987100 - Poland Players Rehearsal,2987100 - Poland Players Rehearsal,School Activity,#0eed3f,2025-09-26 2:30 PM,2025-09-26 4:30 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2987100/occurrences/7290670
schedule-request-2987101-occurrence-7290671,2987101 - Poland Players Rehearsal,2987101 - Poland Players Rehearsal,School Activity,#0eed3f,2025-09-29 2:30 PM,2025-09-29 4:30 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2987101/occurrences/7290671
schedule-request-2987102-occurrence-7290672,2987102 - Poland Players Rehearsal,2987102 - Poland Players Rehearsal,School Activity,#0eed3f,2025-09-30 6:00 PM,2025-09-30 8:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2987102/occurrences/7290672
schedule-request-2987103-occurrence-7290673,2987103 - Poland Players Rehearsal,2987103 - Poland Players Rehearsal,School Activity,#0eed3f,2025-10-01 2:30 PM,2025-10-01 4:30 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2987103/occurrences/7290673
schedule-request-2987104-occurrence-7290674,2987104 - Poland Players Rehearsal,2987104 - Poland Players Rehearsal,School Activity,#0eed3f,2025-10-02 6:00 PM,2025-10-02 8:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2987104/occurrences/7290674
schedule-request-2987105-occurrence-7290675,2987105 - Poland Players Rehearsal,2987105 - Poland Players Rehearsal,School Activity,#0eed3f,2025-10-03 2:30 PM,2025-10-03 4:30 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2987105/occurrences/7290675
schedule-request-2987106-occurrence-7290676,2987106 - Poland Players Rehearsal,2987106 - Poland Players Rehearsal,School Activity,#0eed3f,2025-10-06 2:30 PM,2025-10-06 4:30 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2987106/occurrences/7290676
schedule-request-2987107-occurrence-7290677,2987107 - Poland Players Rehearsal,2987107 - Poland Players Rehearsal,School Activity,#0eed3f,2025-10-07 6:00 PM,2025-10-07 8:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2987107/occurrences/7290677
schedule-request-2987108-occurrence-7290678,2987108 - Poland Players Rehearsal,2987108 - Poland Players Rehearsal,School Activity,#0eed3f,2025-10-08 2:30 PM,2025-10-08 4:30 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2987108/occurrences/7290678
schedule-request-2987109-occurrence-7290679,2987109 - Poland Players Rehearsal,2987109 - Poland Players Rehearsal,School Activity,#0eed3f,2025-10-09 6:00 PM,2025-10-09 8:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2987109/occurrences/7290679
schedule-request-2987110-occurrence-7290680,2987110 - Poland Players Rehearsal,2987110 - Poland Players Rehearsal,School Activity,#0eed3f,2025-10-10 6:00 PM,2025-10-10 8:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2987110/occurrences/7290680
schedule-request-2987112-occurrence-7290682,2987112 - Poland Players Rehearsal,2987112 - Poland Players Rehearsal,School Activity,#0eed3f,2025-10-13 6:00 PM,2025-10-13 8:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2987112/occurrences/7290682
schedule-request-2987113-occurrence-7290683,2987113 - Poland Players Rehearsal,2987113 - Poland Players Rehearsal,School Activity,#0eed3f,2025-10-14 6:00 PM,2025-10-14 8:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2987113/occurrences/7290683
schedule-request-2987114-occurrence-7290684,2987114 - Poland Players Rehearsal,2987114 - Poland Players Rehearsal,School Activity,#0eed3f,2025-10-15 2:30 PM,2025-10-15 4:30 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2987114/occurrences/7290684
schedule-request-2987115-occurrence-7290685,2987115 - Poland Players Rehearsal,2987115 - Poland Players Rehearsal,School Activity,#0eed3f,2025-10-16 6:00 PM,2025-10-16 8:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2987115/occurrences/7290685
schedule-request-2987116-occurrence-7290686,2987116 - Poland Players Rehearsal,2987116 - Poland Players Rehearsal,School Activity,#0eed3f,2025-10-17 2:30 PM,2025-10-17 4:30 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2987116/occurrences/7290686
schedule-request-2987117-occurrence-7290687,2987117 - Poland Players   Rehearsal,2987117 - Poland Players   Rehearsal,School Activity,#0eed3f,2025-10-20 2:30 PM,2025-10-20 4:30 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2987117/occurrences/7290687
schedule-request-2987118-occurrence-7290688,2987118 - Poland Players Rehearsal,2987118 - Poland Players Rehearsal,School Activity,#0eed3f,2025-10-21 6:00 PM,2025-10-21 8:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2987118/occurrences/7290688
schedule-request-2987119-occurrence-7290689,2987119 - Poland Players Rehearsal,2987119 - Poland Players Rehearsal,School Activity,#0eed3f,2025-10-22 2:30 PM,2025-10-22 4:30 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2987119/occurrences/7290689
schedule-request-2987120-occurrence-7290690,2987120 - Poland Players Rehearsal,2987120 - Poland Players Rehearsal,School Activity,#0eed3f,2025-10-23 6:00 PM,2025-10-23 8:00 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2987120/occurrences/7290690
schedule-request-2987121-occurrence-7290691,2987121 - Poland Players Rehearsal,2987121 - Poland Players Rehearsal,School Activity,#0eed3f,2025-10-24 2:30 PM,2025-10-24 4:30 PM,"3199 Dobbins Rd. Poland, Ohio 44514",https://polandschools.gofmx.com/scheduling/requests/2987121/occurrences/7290691
